1000	4	5	1	50	0.0	1	0000	50	5	5	1	0.0	1	0	null	0	0	0	0	0.0	0	
1000	4	5	50	50	0.0	1	0000	50	50	5	5	0.0	1	10	0000	50	50	50	5	0.0	1	
1000	4	4	2	50	0.0	1	0000	50	5	4	2	0.0	1	0	null	0	0	0	0	0.0	0	
1000	4	4	1	1	0.0	1	0000	5	4	1	1	0.0	1	0	null	0	0	0	0	0.0	0	
1000	4	4	1	50	0.0	1	0000	50	5	4	1	0.0	1	10	0000	50	50	4	1	0.0	1	
1000	4	4	50	50	0.0	1	0000	50	50	5	4	0.0	1	10	0000	50	50	50	4	0.0	1	
1000	4	3	3	50	0.0	1	0000	50	5	3	3	0.0	1	0	null	0	0	0	0	0.0	0	
1000	4	3	2	1	0.0	1	0000	5	3	2	1	0.0	1	0	null	0	0	0	0	0.0	0	
1000	4	3	2	50	0.0	1	0000	50	5	3	2	0.0	1	10	0000	50	50	3	2	0.0	1	
1000	4	3	1	1	0.0	1	0000	5	3	1	1	0.0	1	10	0000	50	3	1	1	0.0	1	
1000	4	3	1	50	0.0	1	0000	50	5	3	1	0.0	1	10	0000	50	50	3	1	0.0	1	
1000	4	3	50	50	0.0	1	0000	50	50	5	3	0.0	1	10	0000	50	50	50	3	0.0	1	
1000	4	2	2	2	0.0	1	0000	5	2	2	2	0.0	1	0	null	0	0	0	0	0.0	0	
1000	4	2	2	1	0.0	1	0000	5	2	2	1	0.0	1	10	0000	50	2	2	1	0.0	1	
1000	4	2	2	50	0.0	1	0000	50	5	2	2	0.0	1	10	0000	50	50	2	2	0.0	1	
1000	4	2	1	1	0.0	1	0000	5	2	1	1	0.0	1	10	0000	50	2	1	1	0.0	1	
1000	4	2	1	50	0.0	1	0000	50	5	2	1	0.0	1	10	0000	50	50	2	1	0.0	1	
1000	4	2	50	50	0.0	1	0000	50	50	5	2	0.0	1	10	0000	50	50	50	2	0.0	1	
1000	4	1	1	1	0.0	1	0000	5	1	1	1	0.0	1	10	0000	50	1	1	1	0.0	1	
1000	4	1	1	50	0.0	1	0000	50	5	1	1	0.0	1	10	0000	50	50	1	1	0.0	1	
1000	4	1	50	50	0.0	1	0000	50	50	5	1	0.0	1	10	0000	50	50	50	1	0.0	1	
1000	4	50	50	50	0.0	1	0000	50	50	50	5	0.0	1	10	0000	50	50	50	50	0.0	1	
1000	3	5	2	50	0.0	1	0000	50	5	5	2	0.0	1	0	null	0	0	0	0	0.0	0	
1000	3	5	1	1	0.0	1	0000	5	5	1	1	0.0	1	0	null	0	0	0	0	0.0	0	
1000	3	5	1	50	0.0	1	0000	50	5	5	1	0.0	1	10	0000	50	50	5	1	0.0	1	
1000	3	5	50	50	0.0	1	0000	50	50	5	5	0.0	1	10	0000	50	50	50	5	0.0	1	
1000	3	4	3	50	0.0	1	0000	50	5	4	3	0.0	1	0	null	0	0	0	0	0.0	0	
1000	3	4	2	1	0.0	1	0000	5	4	2	1	0.0	1	0	null	0	0	0	0	0.0	0	
1000	3	4	2	50	0.0	1	0000	50	5	4	2	0.0	1	10	0000	50	50	4	2	0.0	1	
1000	3	4	1	1	0.0	1	0000	5	4	1	1	0.0	1	10	0000	50	4	1	1	0.0	1	
1000	3	4	1	50	0.0	1	0000	50	5	4	1	0.0	1	10	0000	50	50	4	1	0.0	1	
1000	3	4	50	50	0.0	1	0000	50	50	5	4	0.0	1	10	0000	50	50	50	4	0.0	1	
1000	3	3	3	1	0.0	1	0000	5	3	3	1	0.0	1	0	null	0	0	0	0	0.0	0	
1000	3	3	3	50	0.0	1	0000	50	5	3	3	0.0	1	10	0000	50	50	3	3	0.0	1	
1000	3	3	2	2	0.0	1	0000	5	3	2	2	0.0	1	0	null	0	0	0	0	0.0	0	
1000	3	3	2	1	0.0	1	0000	5	3	2	1	0.0	1	10	0000	50	3	2	1	0.0	1	
1000	3	3	2	50	0.0	1	0000	50	5	3	2	0.0	1	10	0000	50	50	3	2	0.0	1	
1000	3	3	1	1	0.0	1	0000	5	3	1	1	0.0	1	10	0000	50	3	1	1	0.0	1	
1000	3	3	1	50	0.0	1	0000	50	5	3	1	0.0	1	10	0000	50	50	3	1	0.0	1	
1000	3	3	50	50	0.0	1	0000	50	50	5	3	0.0	1	10	0000	50	50	50	3	0.0	1	
1000	3	2	2	2	0.0	1	0000	5	2	2	2	0.0	1	10	0000	50	2	2	2	0.0	1	
1000	3	2	2	1	0.0	1	0000	5	2	2	1	0.0	1	10	0000	50	2	2	1	0.0	1	
1000	3	2	2	50	0.0	1	0000	50	5	2	2	0.0	1	10	0000	50	50	2	2	0.0	1	
1000	3	2	1	1	0.0	1	0000	5	2	1	1	0.0	1	10	0000	50	2	1	1	0.0	1	
1000	3	2	1	50	0.0	1	0000	50	5	2	1	0.0	1	10	0000	50	50	2	1	0.0	1	
1000	3	2	50	50	0.0	1	0000	50	50	5	2	0.0	1	10	0000	50	50	50	2	0.0	1	
1000	3	1	1	1	0.0	1	0000	5	1	1	1	0.0	1	10	0000	50	1	1	1	0.0	1	
1000	3	1	1	50	0.0	1	0000	50	5	1	1	0.0	1	10	0000	50	50	1	1	0.0	1	
1000	3	1	50	50	0.0	1	0000	50	50	5	1	0.0	1	10	0000	50	50	50	1	0.0	1	
1000	3	50	50	50	0.0	1	0000	50	50	50	5	0.0	1	10	0000	50	50	50	50	0.0	1	
1000	2	5	3	50	0.0	1	0000	50	5	5	3	0.0	1	0	null	0	0	0	0	0.0	0	
1000	2	5	2	1	0.0	1	0000	5	5	2	1	0.0	1	0	null	0	0	0	0	0.0	0	
1000	2	5	2	50	0.0	1	0000	50	5	5	2	0.0	1	10	0000	50	50	5	2	0.0	1	
1000	2	5	1	1	0.0	1	0000	5	5	1	1	0.0	1	10	0000	50	5	1	1	0.0	1	
1000	2	5	1	50	0.0	1	0000	50	5	5	1	0.0	1	10	0000	50	50	5	1	0.0	1	
1000	2	5	50	50	0.0	1	0000	50	50	5	5	0.0	1	10	0000	50	50	50	5	0.0	1	
1000	2	4	4	50	0.0	1	0000	50	5	4	4	0.0	1	0	null	0	0	0	0	0.0	0	
1000	2	4	3	1	0.0	1	0000	5	4	3	1	0.0	1	0	null	0	0	0	0	0.0	0	
1000	2	4	3	50	0.0	1	0000	50	5	4	3	0.0	1	10	0000	50	50	4	3	0.0	1	
1000	2	4	2	2	0.0	1	0000	5	4	2	2	0.0	1	0	null	0	0	0	0	0.0	0	
1000	2	4	2	1	0.0	1	0000	5	4	2	1	0.0	1	10	0000	50	4	2	1	0.0	1	
1000	2	4	2	50	0.0	1	0000	50	5	4	2	0.0	1	10	0000	50	50	4	2	0.0	1	
1000	2	4	1	1	0.0	1	0000	5	4	1	1	0.0	1	10	0000	50	4	1	1	0.0	1	
1000	2	4	1	50	0.0	1	0000	50	5	4	1	0.0	1	10	0000	50	50	4	1	0.0	1	
1000	2	4	50	50	0.0	1	0000	50	50	5	4	0.0	1	10	0000	50	50	50	4	0.0	1	
1000	2	3	3	2	0.0	1	0000	5	3	3	2	0.0	1	0	null	0	0	0	0	0.0	0	
1000	2	3	3	1	0.0	1	0000	5	3	3	1	0.0	1	10	0000	50	3	3	1	0.0	1	
1000	2	3	3	50	0.0	1	0000	50	5	3	3	0.0	1	10	0000	50	50	3	3	0.0	1	
1000	2	3	2	2	0.0	1	0000	5	3	2	2	0.0	1	10	0000	50	3	2	2	0.0	1	
1000	2	3	2	1	0.0	1	0000	5	3	2	1	0.0	1	10	0000	50	3	2	1	0.0	1	
1000	2	3	2	50	0.0	1	0000	50	5	3	2	0.0	1	10	0000	50	50	3	2	0.0	1	
1000	2	3	1	1	0.0	1	0000	5	3	1	1	0.0	1	10	0000	50	3	1	1	0.0	1	
1000	2	3	1	50	0.0	1	0000	50	5	3	1	0.0	1	10	0000	50	50	3	1	0.0	1	
1000	2	3	50	50	0.0	1	0000	50	50	5	3	0.0	1	10	0000	50	50	50	3	0.0	1	
1000	2	2	2	2	0.0	1	0000	5	2	2	2	0.0	1	10	0000	50	2	2	2	0.0	1	
1000	2	2	2	1	0.0	1	0000	5	2	2	1	0.0	1	10	0000	50	2	2	1	0.0	1	
1000	2	2	2	50	0.0	1	0000	50	5	2	2	0.0	1	10	0000	50	50	2	2	0.0	1	
1000	2	2	1	1	0.0	1	0000	5	2	1	1	0.0	1	10	0000	50	2	1	1	0.0	1	
1000	2	2	1	50	0.0	1	0000	50	5	2	1	0.0	1	10	0000	50	50	2	1	0.0	1	
1000	2	2	50	50	0.0	1	0000	50	50	5	2	0.0	1	10	0000	50	50	50	2	0.0	1	
1000	2	1	1	1	0.0	1	0000	5	1	1	1	0.0	1	10	0000	50	1	1	1	0.0	1	
1000	2	1	1	50	0.0	1	0000	50	5	1	1	0.0	1	10	0000	50	50	1	1	0.0	1	
1000	2	1	50	50	0.0	1	0000	50	50	5	1	0.0	1	10	0000	50	50	50	1	0.0	1	
1000	2	50	50	50	0.0	1	0000	50	50	50	5	0.0	1	10	0000	50	50	50	50	0.0	1	
1000	1	5	4	50	0.0	1	0000	50	5	5	4	0.0	1	0	null	0	0	0	0	0.0	0	
1000	1	5	3	1	0.0	1	0000	5	5	3	1	0.0	1	0	null	0	0	0	0	0.0	0	
1000	1	5	3	50	0.0	1	0000	50	5	5	3	0.0	1	10	0000	50	50	5	3	0.0	1	
1000	1	5	2	2	0.0	1	0000	5	5	2	2	0.0	1	0	null	0	0	0	0	0.0	0	
1000	1	5	2	1	0.0	1	0000	5	5	2	1	0.0	1	10	0000	50	5	2	1	0.0	1	
1000	1	5	2	50	0.0	1	0000	50	5	5	2	0.0	1	10	0000	50	50	5	2	0.0	1	
1000	1	5	1	1	0.0	1	0000	5	5	1	1	0.0	1	10	0000	50	5	1	1	0.0	1	
1000	1	5	1	50	0.0	1	0000	50	5	5	1	0.0	1	10	0000	50	50	5	1	0.0	1	
1000	1	5	50	50	0.0	1	0000	50	50	5	5	0.0	1	10	0000	50	50	50	5	0.0	1	
1000	1	4	4	1	0.0	1	0000	5	4	4	1	0.0	1	0	null	0	0	0	0	0.0	0	
1000	1	4	4	50	0.0	1	0000	50	5	4	4	0.0	1	10	0000	50	50	4	4	0.0	1	
1000	1	4	3	2	0.0	1	0000	5	4	3	2	0.0	1	0	null	0	0	0	0	0.0	0	
1000	1	4	3	1	0.0	1	0000	5	4	3	1	0.0	1	10	0000	50	4	3	1	0.0	1	
1000	1	4	3	50	0.0	1	0000	50	5	4	3	0.0	1	10	0000	50	50	4	3	0.0	1	
1000	1	4	2	2	0.0	1	0000	5	4	2	2	0.0	1	10	0000	50	4	2	2	0.0	1	
1000	1	4	2	1	0.0	1	0000	5	4	2	1	0.0	1	10	0000	50	4	2	1	0.0	1	
1000	1	4	2	50	0.0	1	0000	50	5	4	2	0.0	1	10	0000	50	50	4	2	0.0	1	
1000	1	4	1	1	0.0	1	0000	5	4	1	1	0.0	1	10	0000	50	4	1	1	0.0	1	
1000	1	4	1	50	0.0	1	0000	50	5	4	1	0.0	1	10	0000	50	50	4	1	0.0	1	
1000	1	4	50	50	0.0	1	0000	50	50	5	4	0.0	1	10	0000	50	50	50	4	0.0	1	
1000	1	3	3	3	0.0	1	0000	5	3	3	3	0.0	1	0	null	0	0	0	0	0.0	0	
1000	1	3	3	2	0.0	1	0000	5	3	3	2	0.0	1	10	0000	50	3	3	2	0.0	1	
1000	1	3	3	1	0.0	1	0000	5	3	3	1	0.0	1	10	0000	50	3	3	1	0.0	1	
1000	1	3	3	50	0.0	1	0000	50	5	3	3	0.0	1	10	0000	50	50	3	3	0.0	1	
1000	1	3	2	2	0.0	1	0000	5	3	2	2	0.0	1	10	0000	50	3	2	2	0.0	1	
1000	1	3	2	1	0.0	1	0000	5	3	2	1	0.0	1	10	0000	50	3	2	1	0.0	1	
1000	1	3	2	50	0.0	1	0000	50	5	3	2	0.0	1	10	0000	50	50	3	2	0.0	1	
1000	1	3	1	1	0.0	1	0000	5	3	1	1	0.0	1	10	0000	50	3	1	1	0.0	1	
1000	1	3	1	50	0.0	1	0000	50	5	3	1	0.0	1	10	0000	50	50	3	1	0.0	1	
1000	1	3	50	50	0.0	1	0000	50	50	5	3	0.0	1	10	0000	50	50	50	3	0.0	1	
1000	1	2	2	2	0.0	1	0000	5	2	2	2	0.0	1	10	0000	50	2	2	2	0.0	1	
1000	1	2	2	1	0.0	1	0000	5	2	2	1	0.0	1	10	0000	50	2	2	1	0.0	1	
1000	1	2	2	50	0.0	1	0000	50	5	2	2	0.0	1	10	0000	50	50	2	2	0.0	1	
1000	1	2	1	1	0.0	1	0000	5	2	1	1	0.0	1	10	0000	50	2	1	1	0.0	1	
1000	1	2	1	50	0.0	1	0000	50	5	2	1	0.0	1	10	0000	50	50	2	1	0.0	1	
1000	1	2	50	50	0.0	1	0000	50	50	5	2	0.0	1	10	0000	50	50	50	2	0.0	1	
1000	1	1	1	1	0.0	1	0000	5	1	1	1	0.0	1	10	0000	50	1	1	1	0.0	1	
1000	1	1	1	50	0.0	1	0000	50	5	1	1	0.0	1	10	0000	50	50	1	1	0.0	1	
1000	1	1	50	50	0.0	1	0000	50	50	5	1	0.0	1	10	0000	50	50	50	1	0.0	1	
1000	1	50	50	50	0.0	1	0000	50	50	50	5	0.0	1	10	0000	50	50	50	50	0.0	1	
1000	40	5	5	50	6.0	1	0000	50	40	5	5	6.0	1	0	null	0	0	0	0	0.0	0	
1000	40	5	4	1	6.0	1	0000	40	5	4	1	6.0	1	0	null	0	0	0	0	0.0	0	
1000	40	5	4	50	3.0	1	0000	50	40	5	4	6.0	1	10	0000	50	50	5	4	0.0	1	
1000	40	5	3	2	6.0	1	0000	40	5	3	2	6.0	1	0	null	0	0	0	0	0.0	0	
1000	40	5	3	1	3.0	1	0000	40	5	3	1	6.0	1	10	0000	50	5	3	1	0.0	1	
1000	40	5	3	50	3.0	1	0000	50	40	5	3	6.0	1	10	0000	50	50	5	3	0.0	1	
1000	40	5	2	2	3.0	1	0000	40	5	2	2	6.0	1	10	0000	50	5	2	2	0.0	1	
1000	40	5	2	1	3.0	1	0000	40	5	2	1	6.0	1	10	0000	50	5	2	1	0.0	1	
1000	40	5	2	50	3.0	1	0000	50	40	5	2	6.0	1	10	0000	50	50	5	2	0.0	1	
1000	40	5	1	1	3.0	1	0000	40	5	1	1	6.0	1	10	0000	50	5	1	1	0.0	1	
1000	40	5	1	50	3.0	1	0000	50	40	5	1	6.0	1	10	0000	50	50	5	1	0.0	1	
1000	40	5	50	50	3.0	1	0000	50	50	40	5	6.0	1	10	0000	50	50	50	5	0.0	1	
1000	40	4	4	2	6.0	1	0000	40	4	4	2	6.0	1	0	null	0	0	0	0	0.0	0	
1000	40	4	4	1	3.0	1	0000	40	4	4	1	6.0	1	10	0000	50	4	4	1	0.0	1	
1000	40	4	4	50	3.0	1	0000	50	40	4	4	6.0	1	10	0000	50	50	4	4	0.0	1	
1000	40	4	3	3	6.0	1	0000	40	4	3	3	6.0	1	0	null	0	0	0	0	0.0	0	
1000	40	4	3	2	3.0	1	0000	40	4	3	2	6.0	1	10	0000	50	4	3	2	0.0	1	
1000	40	4	3	1	3.0	1	0000	40	4	3	1	6.0	1	10	0000	50	4	3	1	0.0	1	
1000	40	4	3	50	3.0	1	0000	50	40	4	3	6.0	1	10	0000	50	50	4	3	0.0	1	
1000	40	4	2	2	3.0	1	0000	40	4	2	2	6.0	1	10	0000	50	4	2	2	0.0	1	
1000	40	4	2	1	3.0	1	0000	40	4	2	1	6.0	1	10	0000	50	4	2	1	0.0	1	
1000	40	4	2	50	3.0	1	0000	50	40	4	2	6.0	1	10	0000	50	50	4	2	0.0	1	
1000	40	4	1	1	3.0	1	0000	40	4	1	1	6.0	1	10	0000	50	4	1	1	0.0	1	
